Stock,Price,Volume,Value
MSFT,2782.577010511693,62073,172722902.77349234
META,351.4103402233094,51640,18146829.969131697
AMZN,1690.0373522866537,40173,67893870.55341174
MSFT,2392.721170689939,48946,117114130.42058975
MSFT,934.731814150038,61507,57492549.692926385
AAPL,1552.7340628731258,56830,88241876.79307973
AMZN,1963.4362684230068,38226,75054314.79673786
MSFT,2054.7346055560897,2455,5044373.456640201
AMZN,2706.255542027068,73527,198982851.23862422
AMZN,2111.648787453616,65399,138099719.05067903
META,642.7848126557318,89717,57668725.03703429
GOOGL,241.83726267968623,6253,1512208.403536078
TSLA,1873.881894365048,85761,160705985.1426409
AMZN,1896.1950003046445,57204,108469938.79742688
META,2728.2644564191405,63100,172153487.20004776
AAPL,632.4920693040136,47800,30233120.912731852
META,2517.4524715585726,55142,138817364.18668282
TSLA,1786.9602600063097,7172,12816078.984765254
AAPL,2112.3190496284133,80809,170694390.08142245
AAPL,657.2935458170803,30531,20067829.24734128
AAPL,1932.737780839157,55038,106374021.98182553
GOOGL,1904.880971235972,95832,182548553.23548567
TSLA,2027.9933739547869,84185,170726622.18638372
AAPL,1217.1443979954472,53378,64968733.67620098
META,961.0242721612932,76523,73540460.37859865
META,273.87849037464395,37211,10191292.505330876
GOOGL,480.7796566996879,1767,849537.6533883485
TSLA,865.2304979341053,5317,4600430.557515638
META,786.3352567517333,22824,17947315.90010156
AAPL,1108.5326439506516,8684,9626497.480067458
AAPL,213.999559124204,52943,11329778.658712734
AMZN,1861.7125684798664,83520,155490233.71943843
TSLA,2257.460055442661,65991,148972046.51871663
META,1488.2030067703913,22053,32819340.90830744
MSFT,1201.436575312059,69721,83765359.46733207
AAPL,1189.1426094525686,50846,60463145.1202253
AAPL,2184.189606567747,4522,9876905.400899353
AAPL,780.396743752884,7233,5644609.6475646105
AMZN,1317.3573637181212,26246,34575361.36814581
META,569.3348153668808,72633,41352495.64454265
AMZN,1758.519556639444,93848,165033543.35149854
AMZN,862.5555697768868,38128,32887518.764453143
TSLA,1341.9958443326884,66680,89484282.90010366
GOOGL,1853.62607471208,56454,104644606.42179577
TSLA,2721.948113450343,94379,256894740.99932992
GOOGL,2130.513823675172,96598,205803374.33937424
MSFT,1925.6761330098332,21064,40562442.06571913
TSLA,1564.5573117610895,8215,12852838.31611735
META,592.8778036374965,54515,32320733.465298124
META,2673.1006021558774,43285,115705159.56431715
META,2396.8883995311544,9283,22250315.012847707
META,2297.5170746514364,16524,37964172.14154033
AAPL,1438.8308494290025,88295,127041569.85033377
MSFT,861.9165625288156,15620,13463136.7067001
AAPL,186.4734556106,84753,15804184.783365183
GOOGL,1007.8630040834424,43715,44058731.22350769
AMZN,870.9568488921208,71407,62192415.70883967
GOOGL,2725.355270330671,68516,186730441.70197624
TSLA,1162.4877650202304,58141,67588201.14604121
META,2479.570659460412,31072,77045219.53075393
MSFT,157.27719005971275,97376,15315023.659254588
META,2943.2046986203877,55689,163904126.46147078
MSFT,996.9783669155194,76694,76462258.87221885
MSFT,1054.8606144349328,45817,48330548.77156532
GOOGL,1637.5848162820284,4052,6635493.6755747795
TSLA,1586.970363057947,86893,137896615.7571942
AMZN,250.3777784976604,43342,10851873.675645597
MSFT,1139.8839432256852,57762,65841976.32860203
AMZN,370.54003706647785,68019,25203762.781224757
MSFT,901.8521506293516,96845,87339871.52769956
MSFT,613.1019917842541,90832,55689280.11774737
GOOGL,185.43349716850776,58196,10791487.801218478
AAPL,2287.220831731121,92620,211842393.43493643
MSFT,2001.972115339662,75202,150552307.01777327
AAPL,2106.917303643269,55233,116371363.43212867
GOOGL,2478.130738544478,35460,87874515.98878719
MSFT,2507.5338598648773,18242,45742432.67165509
META,2157.7788795737565,39686,85633612.6147641
TSLA,188.9896858155901,42690,8067969.687467541
MSFT,1726.4393916435731,4954,8552780.746202262
MSFT,2297.897721115111,84328,193777119.02619508
TSLA,1875.4413971062488,52752,98933284.58014883
TSLA,1148.2314873424684,30817,35385049.745432846
MSFT,628.654637409775,22529,14162960.32620482
AMZN,2671.615479492608,57966,154862862.8842685
GOOGL,1267.680166456374,94354,119610694.42582472
META,747.9348168071839,60893,45543994.79983985
AMZN,2799.163796466389,54830,153478150.9602521
META,416.824455895607,12616,5258657.335578978
MSFT,255.76729398771408,38950,9962136.100821463
META,2609.328250487328,81086,211579990.5190155
AAPL,1822.2048993459664,41708,76000521.94192156
TSLA,652.2525393286896,69674,45445043.42518712
META,922.0407485488072,26516,24448832.48852017
META,2503.417729195393,55119,137985881.81552085
TSLA,2797.8492050025943,33953,94995374.05745308
AAPL,1775.4756843704845,63783,113245165.57620262
GOOGL,1233.626819279398,55043,67902521.01359591
META,1942.090181390123,37481,72791482.0886832
GOOGL,2170.9666449210117,52309,113561094.2291732
MSFT,2701.63489684656,6967,18822290.326329984
MSFT,978.9497880984366,15638,15308816.786283351
TSLA,2900.509751075611,80855,234520715.92321852
AAPL,147.81960201860537,86780,12827785.063174574
AAPL,2052.3016103683303,24432,50141832.94451904
AMZN,1712.3612372297507,86096,147427453.0805326
GOOGL,499.0780880066313,62051,30968294.438899476
META,2214.894000003736,92408,204673924.75234523
GOOGL,108.8191896763779,19069,2075073.1279388503
MSFT,554.1658229186213,52574,29134713.974123597
MSFT,1286.5696424157102,55306,71155020.64344327
GOOGL,344.6290676243327,70507,24298761.670988828
AMZN,2778.450044715385,70846,196842071.86790618
MSFT,154.20082440063277,95079,14661260.183187762
MSFT,2740.9424896759288,8010,21954949.34230419
META,1294.6631448771152,90422,117066030.8860785
AMZN,1214.36980174463,35283,42846609.71495578
META,531.3121136961137,95475,50727024.05513645
META,2658.399826854431,2408,6401426.78306547
TSLA,1182.0949188524316,42885,50694140.59498653
GOOGL,1473.0702527544468,82101,120940540.82139283
AAPL,2892.065931163857,39835,115205446.36791225
AAPL,250.05400472455187,92414,23108490.792614736
AAPL,2163.6343679225897,66333,143520358.52740914
AAPL,1254.206250765398,22618,28367636.979811773
AAPL,2782.139093921381,19087,53102688.885677405
TSLA,2860.8490626373164,96415,275828762.37417686
GOOGL,2698.898416204232,59482,160535875.59266013
MSFT,385.7573081853504,84463,32582219.52125925
AAPL,1629.6833741078508,97963,159648672.3777274
AMZN,424.5025681640682,23996,10186363.62566498
AAPL,195.8663776153832,89415,17513392.15447949
TSLA,1325.2449369954234,36055,47781706.20336999
GOOGL,122.29967752589948,71663,8764361.790538535
AMZN,1299.521699312427,18614,24189296.911001515
AAPL,627.380882467621,89077,55885206.86756827
TSLA,2412.557148347788,98897,238594664.30015117
AAPL,2578.1828891148016,30406,78392228.92642465
AAPL,780.7397753531928,51673,40343166.41182553
AMZN,873.554507792334,76586,66902045.53378369
TSLA,142.07876959097996,78689,11180036.300344622
GOOGL,1162.4118520725017,81134,94311123.20605035
TSLA,2520.796266587648,62959,158706812.14809173
GOOGL,2487.131970561772,1745,4340045.288630292
GOOGL,1148.1383062195505,54381,62436909.230525374
GOOGL,181.64693077552903,29716,5397820.19492562
GOOGL,1108.7313894760257,74318,82398699.40307927
TSLA,2600.046899038249,38835,100972821.32415041
AMZN,496.0668256384929,58845,29191052.354697116
GOOGL,2240.4579961963577,2956,6622793.836756433
MSFT,754.7050201715662,3721,2808257.3800583975
GOOGL,2662.211186377263,60243,160379588.50092545
MSFT,1026.6071268900937,60829,62447484.92159751
AAPL,2667.3609087045384,6004,16014834.895862048
GOOGL,1694.918542409762,23492,39817026.39829013
MSFT,2191.6627621664848,1951,4275934.048986812
GOOGL,2564.8136666451296,25008,64140860.175461404
TSLA,2850.8313758346635,52756,150398460.0635335
AMZN,828.1078983564499,60196,49848783.04946486
AAPL,216.67124231261928,92818,20110991.368972696
AMZN,1062.4407909065249,59805,63539271.50016472
AMZN,2716.5030016817136,28154,76480425.50934696
TSLA,2879.228439188005,81195,233778953.11987004
META,2587.4584044446456,92266,238734437.14448968
MSFT,190.36376629653483,49166,9359424.933735432
AAPL,2411.786837815884,52080,125605858.51345125
AMZN,1940.106478333766,30142,58478689.46993638
GOOGL,2043.4115925026329,90699,185335388.0283963
META,1519.894895170332,41132,62516316.82814609
MSFT,472.0653847330333,18615,8787497.136805415
AAPL,803.0200221714093,33670,27037684.146511354
AMZN,2387.5321415758053,98041,234076038.69223353
META,1946.1970362777645,71334,138830019.38583806
AMZN,1747.945881416643,31053,54278963.45563102
MSFT,2902.2506896312707,49324,143150613.01537278
GOOGL,1056.640987073833,26366,27859396.26518868
AMZN,153.0035715474192,61846,9462658.885921687
TSLA,1817.461947177811,29402,53437016.170921996
TSLA,1455.3051408419117,92270,134281005.34548318
META,603.9329065840893,47745,28834776.624857344
MSFT,2541.5561810911645,30654,77908863.17516856
AAPL,1373.2276852987684,27227,37388870.187629566
MSFT,763.631984859192,94368,72062423.14719222
META,969.8794125096898,66834,64820920.65567261
MSFT,2553.693813979046,83906,214270233.15572584
AAPL,2894.279479353051,14574,42181229.132091366
AAPL,371.7944987466699,90572,33674171.34048338
AAPL,2639.2758325691057,81938,216256983.1690474
GOOGL,1131.704103820402,90379,102282285.1991841
AMZN,1165.2945590616823,24220,28223434.220473945
MSFT,1840.916455534665,78336,144210031.4607635
TSLA,2181.6650237822773,33272,72588358.67128393
AAPL,2355.5461624027903,47927,112894260.92547853
AAPL,683.9338416798386,65339,44687553.28151897
AAPL,1009.5884694937488,44677,45105384.05157221
AMZN,1490.6253974336962,61830,92165368.32332544
TSLA,623.4333688660049,54572,34022005.80575562
META,723.8535974889536,29650,21462259.165547475
META,1136.2286048105796,15432,17534279.829436865
MSFT,968.4831463120014,89760,86931047.21296525
AMZN,1964.431493917477,7675,15077011.715816636
GOOGL,2228.289776246877,93248,207783565.05546877
META,2385.2960369005173,10200,24330019.576385275
META,1308.2485992170275,24993,32697057.240231168
TSLA,442.4973381401817,31386,13888221.454867743
TSLA,2818.563867116564,71387,201208818.78185016
GOOGL,1095.1197660956354,83290,91212525.31810547
MSFT,202.6498368583824,47515,9628906.998326039
TSLA,1280.3853293749717,10963,14036864.365937814
AAPL,2753.5303294994114,46058,126822099.91608389
MSFT,806.0859851528231,54421,43868005.39800179
META,2850.1888156503383,50437,143754973.29495612
META,1937.064827837752,98037,189904024.5267297
AMZN,2787.79426916508,28394,79156630.47867328
GOOGL,2259.0652002377383,5396,12189915.820482835
AAPL,1715.9032275229126,1112,1908084.389005479
AAPL,430.45167378375305,8236,3545199.98528299
AAPL,868.7734412183707,62490,54289652.34173599
AMZN,1833.1460618828155,99452,182310042.14636976
AAPL,989.4003198031484,48650,48134325.55842317
TSLA,2866.183728410605,37034,106146248.19795835
AAPL,1208.6167612249817,22118,26732185.524774145
MSFT,1522.061853932491,85355,129915589.54240777
TSLA,1371.8912202425936,52461,71970785.30514671
AAPL,602.3331550845171,15549,9365678.228409156
META,2510.7709934127083,78421,196897172.074418
AMZN,2640.816546432474,99879,263762115.84112906
AAPL,874.7701576530292,17255,15094159.07030302
AMZN,2421.9199237783605,80532,195042055.30171892
TSLA,2555.9509019812226,68211,174343966.97504118
TSLA,1030.1988404208078,41193,42436980.83345433
TSLA,2689.478145977671,22075,59370230.07245708
TSLA,2706.446853020954,35389,95778447.68155855
AMZN,2155.730411379273,97106,209334357.32739568
MSFT,2275.0735765568934,16896,38439643.14950527
AMZN,1421.844752670817,62201,88440165.46087748
AMZN,1665.8727616120143,17103,28491421.84185028
AAPL,681.1108285791936,35275,24026184.478131056
AAPL,2728.02055373405,17370,47385717.01836044
AMZN,1621.3652368821404,60435,97987208.09097216
GOOGL,1972.424585400524,44532,87836011.63705613
MSFT,2978.290246041826,10467,31173764.005319793
TSLA,2932.210628227821,13717,40221133.18740102
TSLA,2702.9704899050034,40809,110305522.72253329
TSLA,815.4961724329294,4673,3810813.613779079
AAPL,2050.1548739387863,43492,89165335.77734569
AAPL,1706.3135919787312,89031,151914805.40745842
MSFT,897.7057816040322,89680,80506254.4942496
META,1309.6403856421784,69480,90993813.99441856
MSFT,2435.9204801616524,73842,179873240.09609675
AMZN,2217.372431767885,20404,45243267.09779192
AAPL,348.4858886427278,92695,32302899.447737653
TSLA,496.4973777974212,64586,32066779.64242425
AMZN,100.2881214713134,21876,2193902.945306452
GOOGL,269.13417204227324,16783,4516878.809385472
GOOGL,2374.340755481312,98619,234155110.9648115
META,2230.6419670100727,83990,187351618.809176
MSFT,665.5476692332757,82454,54877067.51896051
AAPL,164.25918931692115,80846,13279698.419515807
AAPL,2398.189423041364,80160,192238864.15099573
GOOGL,963.4799977399824,82476,79463976.2936028
MSFT,1391.746672093135,84376,117430017.20453036
MSFT,514.280967827721,86090,44274448.520288505
AAPL,432.6079401842059,49738,21517053.728882033
META,1463.6212632947638,19264,28195200.01611033
AAPL,853.5220158144434,1680,1433916.986568265
GOOGL,1650.7245952862247,30320,50049969.72907833
META,1399.7607947517895,43014,60209310.825453475
TSLA,296.86885948880024,24443,7256365.532484745
MSFT,1991.2096912395832,55300,110113895.92554896
AAPL,2820.0100836504407,49487,139553839.00960937
META,2146.2965889125444,57621,123671755.74972972
META,2393.5701721919672,94782,226867368.06069905
MSFT,763.5647552457953,54640,41721178.226630256
META,2132.792967516408,66289,141380713.02369517
TSLA,2973.292925425749,83687,248825965.05010468
GOOGL,935.0200133779656,60629,56689328.39109267
TSLA,434.17179344154073,56574,24562835.042161725
GOOGL,2172.272620593259,95517,207488963.9012063
MSFT,2414.4048697416424,96157,232161929.0597471
AMZN,1210.6547394959289,3446,4171916.2323029707
MSFT,2310.0182703043,90999,210209352.579421
AMZN,592.2723131197704,24346,14419461.73521393
META,1450.2699303114066,70627,102428214.36810371
MSFT,1826.7182255233947,72472,132385923.24013147
META,382.0370063874439,87595,33464531.57450815
TSLA,1778.9727538565055,11886,21144870.152338423
GOOGL,803.1967801003464,77958,62615614.5830628
MSFT,2837.6258837384166,53513,151849873.9164939
META,2043.6563595558637,51038,104304133.27901217
AAPL,482.18230656283583,25349,12222839.289061325
GOOGL,2153.016149045804,10072,21685178.65318934
TSLA,2448.2262540683955,39131,95801541.54795039
MSFT,420.9266143408993,94780,39895424.50723043
META,117.2840883131394,60723,7121841.6946387645
GOOGL,353.46563616049013,60483,21378662.071894925
AAPL,1001.9010528014636,72028,72164929.03118382
GOOGL,1002.1895449404144,46632,46734102.85966141
MSFT,2236.3171923066407,70160,156900014.2122339
AAPL,1404.6073466719845,15807,22202628.32884406
MSFT,125.1833554796938,96140,12035127.795817763
AMZN,1436.5726065605604,36673,52683427.200395435
GOOGL,2186.1545974206024,94277,206104096.98102212
META,281.5774136392855,50852,14318774.638384948
AAPL,1650.741534616608,61358,101286199.08100584
MSFT,1131.660778557003,18948,21442708.43209809
AMZN,930.531830724202,12899,12002930.084511481
MSFT,463.4252798615725,87154,40389366.84105549
MSFT,959.817186869622,34564,33175121.246961616
GOOGL,1007.5254910650268,56939,57367493.935751565
GOOGL,2368.5179438946266,64668,153167318.3957777
AMZN,766.8688358459706,17127,13134162.551533937
META,1149.038910823623,20158,23162326.36438259
GOOGL,2534.729451101836,75453,191252941.27398682
AAPL,2700.8322154576963,89473,241651560.81364647
META,944.6337336122932,16489,15576065.633533103
AMZN,374.9616625248333,70374,26387552.038522616
GOOGL,2983.361274625986,29527,88089708.35588148
META,470.97241701547625,54306,25576628.078442454
TSLA,1626.4779332809412,96780,157410534.3829295
AAPL,2753.11236088293,85928,236569438.9459484
MSFT,1767.4281156861596,97477,172283590.43273976
AAPL,321.51259269619254,48101,15465077.221279558
AAPL,2572.53721777587,70855,182277124.56550926
META,1368.561756252359,57598,78826420.03662337
AAPL,809.2385358616783,26837,21717534.586919863
TSLA,1932.687751845995,6835,13209920.783867376
AAPL,631.797786829619,22121,13975998.842458002
TSLA,2919.4827887677097,2333,6811153.346195066
TSLA,649.2978639006044,29928,19432186.47081729
GOOGL,2824.71622791914,66039,186541434.97555208
TSLA,1648.1390450965798,6931,11423251.721564395
TSLA,2264.007454916203,68703,155544104.1751079
META,1686.9853956998752,95692,161431006.48531246
META,2607.561846440184,94914,247494125.09302363
AMZN,434.9037358353622,42488,18478189.92817287
TSLA,2040.801659542316,46602,95105438.93799101
META,2959.1232062294466,70501,208621145.16238222
AAPL,1456.8097889265316,35792,52142135.96525842
MSFT,1449.1487734061448,56101,81298695.33685812
TSLA,193.009050169022,1600,308814.4802704352
TSLA,2042.7183758137376,54105,110521277.72340228
GOOGL,2901.3665763151707,25003,72542868.50760822
META,589.5794347281749,98799,58249858.57170895
GOOGL,108.54656256400824,67807,7360216.7677777065
AAPL,925.489708005946,21128,19553746.550749626
AMZN,1432.7372788381963,44188,63309794.877302215
META,658.4216512695189,8202,5400374.3837125935
TSLA,2344.955913198184,74177,173941794.7733017
MSFT,818.3008136509437,69686,57024110.50007966
TSLA,543.4806121657296,56564,30741437.346542325
META,2632.1482532215155,19051,50145056.37212309
AMZN,855.8487839335044,88743,75950588.63261098
META,2857.431156211813,32789,93692310.18102913
AMZN,905.1342529390892,90841,82223300.6712398
META,406.8955467768094,54750,22277531.186030313
MSFT,1673.8126335498832,26145,43761831.3041617
AAPL,1480.1671852115098,33415,49459786.4938426
TSLA,1143.0655774064735,41706,47672692.971314386
TSLA,1344.7307822295616,55090,74081218.79302655
GOOGL,2311.401324100768,76351,176477802.49641773
AAPL,2485.0097611502338,99959,248399090.7148162
MSFT,420.5686964989994,87216,36680319.433856726
TSLA,1162.1784709690355,96031,111605160.74562745
META,1996.367249972104,1007,2010341.8207219087
META,147.20927745286224,38506,5668440.437599913
META,1783.7638613080255,54734,97632531.18483347
AMZN,703.194724542501,33493,23552100.909101985
AAPL,1537.2886625867716,80774,124172954.43178388
AMZN,2343.93350521334,5659,13264319.706002291
META,2177.933971887226,71260,155199574.83668372
AMZN,1842.4327032970737,69430,127920102.58991583
TSLA,353.7651608420971,61156,21634862.17645929
MSFT,534.4084780478642,95497,51034406.428136885
MSFT,1263.9017005851078,83032,104944286.00298268
MSFT,2879.493884938878,29426,84731987.05821143
TSLA,1991.0160436663411,87299,173813709.5960279
META,2401.391116331773,23752,57037841.795112275
GOOGL,2973.499638085946,32007,95172802.91621688
MSFT,302.6308916275947,53339,16142029.128524272
AMZN,1477.552107884951,88694,131050006.65674785
AMZN,2155.0113370972595,80370,173198261.16250673
META,2425.853451085397,19264,46731640.881709084
GOOGL,1633.1787814178822,51788,84579062.73206928
AAPL,1167.1712903196108,21487,25079009.515097477
TSLA,978.6131624095292,40345,39482148.03741246
TSLA,2653.410968218885,86087,228424190.02105916
AMZN,1606.4329809426772,61752,99200449.43917221
MSFT,586.4366025166084,30011,17599548.878125936
MSFT,2408.339138743387,38478,92668073.38056806
GOOGL,962.010529575117,4367,4201099.982654536
AAPL,1013.147565559834,34766,35223088.26425319
MSFT,178.3054624119955,59540,10616307.232010212
MSFT,997.3514315260222,48216,48088296.62245869
AMZN,2251.5071170499077,95586,215212559.29033247
META,2527.794436924249,79447,200825684.63032082
MSFT,2804.437617190169,11241,31524683.25483469
TSLA,2245.094522644026,91521,205473295.8069039
MSFT,2911.0612664623945,99389,289327468.21243095
MSFT,487.4702622712816,41108,20038927.541447844
AAPL,181.32740681786677,21594,3915584.0228250152
TSLA,2246.4079349152003,92232,207190696.65309876
GOOGL,1531.0351250739316,24278,37170470.76654491
TSLA,912.271184880051,55233,50387474.35447986
GOOGL,1413.042910724533,68203,96373765.64014532
AAPL,1032.7411544278748,66393,68566783.4659299
AAPL,2046.0713750537843,92658,189584881.46973354
META,978.1391751644804,24141,23613257.827645723
META,256.0480131390558,28948,7412077.884349387
AMZN,2343.946152129397,7704,18057761.156004876
AAPL,116.53104774143291,69219,8066162.593614245
MSFT,459.8607005046924,11319,5205163.269012613
TSLA,1372.647029233276,25726,35312717.47405526
GOOGL,1773.910699861006,84433,149776602.12136433
TSLA,1798.9984341255497,20592,37044975.75551332
TSLA,2138.667332404817,60368,129107069.52261399
TSLA,837.5782290779889,30034,25155824.53212832
TSLA,1360.3504734798298,39593,53860356.2964869
TSLA,2495.8408105460044,59546,148617336.90477237
META,699.755953976878,50812,35555999.53347313
AAPL,1233.863937938824,37888,46748636.880626164
META,1161.644910633822,92764,107758828.49003588
TSLA,2300.9078412421427,89001,204783098.77839193
TSLA,1097.2113468576267,64559,70834867.34178153
GOOGL,2702.904447127245,3240,8757410.408692274
TSLA,2952.372115292568,64220,189601337.24408874
TSLA,715.3976897527845,85104,60883204.98872097
META,1126.589026507796,27148,30584638.891633645
TSLA,606.8037761646692,77310,46911999.935290575
MSFT,789.4653779614854,15838,12503552.656154005
META,1859.6477458190216,93242,173397275.1156572
MSFT,1795.271451997689,60709,108989134.5793277
MSFT,1061.901662653972,13852,14709461.831082819
TSLA,1713.1686212314407,42590,72963851.57824706
AAPL,972.9739696677096,69490,67611961.15220915
MSFT,1970.5365353709803,98802,194692950.7677236
AMZN,2120.5673405973434,68508,145275827.3696428
MSFT,1366.9247063558887,16675,22793469.478484444
GOOGL,2728.522868759356,16148,44060187.284726076
AAPL,434.0051916741961,25368,11009843.702391006
META,939.7072331032632,85307,80163604.93434007
GOOGL,926.8696330149196,10978,10175174.831237787
GOOGL,606.1534016084768,2450,1485075.8339407681
MSFT,2343.353278951804,58872,137957894.23845062
GOOGL,825.4890386714056,11471,9469184.762599694
GOOGL,661.7025785573242,38245,25306815.116924863
AAPL,1926.91081536944,96726,186382375.52742445
MSFT,1519.4172231986165,21940,33336013.876977645
AAPL,2602.8102211337405,38083,99122821.65143624
TSLA,704.4000411490318,72523,51085204.184251234
MSFT,1775.2209573943612,69624,123597983.937625
GOOGL,1993.7435391189665,19823,39521978.17595527
META,871.3693310597673,47217,41143445.70464903
MSFT,607.1214685770506,15598,9469880.666864835
META,1602.592073108554,91659,146891986.82905695
MSFT,1876.7443038496044,87640,164477870.78937933
TSLA,1755.61919222559,11896,20884845.91071562
AAPL,1760.7602305704013,5679,9999357.349409308
MSFT,1542.333281618848,37461,57777347.06272367
META,696.7455271588907,64808,45154684.12411339
MSFT,2070.283176189484,41503,85922962.66139215
META,1567.3165166519343,18155,28454631.359815866
AMZN,2532.553420772866,7191,18211591.64877768
MSFT,2429.6341890272274,22379,54372783.51624032
AAPL,1663.046596919888,89216,148370365.19080475
AMZN,1208.100663840332,90601,109455128.24459791
META,1606.8974281305454,47213,75866448.27432744
GOOGL,2775.184146114705,1676,4651208.628888246
GOOGL,1622.326382817728,48766,79114368.38448933
MSFT,1655.6929495602126,52845,87495093.91950944
AAPL,1606.1508826386964,79645,127921887.04775898
MSFT,2921.728224289277,87926,256895875.84885898
GOOGL,2700.518769940623,84071,227035313.5076781
MSFT,1279.1643067703544,76983,98473905.8281022
MSFT,1484.6715275980014,85133,126394541.15900065
GOOGL,995.6476620487113,22826,22726653.533923883
GOOGL,230.69226845671224,65477,15105037.661740147
AMZN,2869.5005109751683,59163,169768258.73082387
AMZN,660.6444740767123,54434,35961521.30189176
AAPL,1903.6177020825803,90159,171628268.40206337
META,2633.725404839165,86887,228836499.25026053
META,937.1276269835153,61999,58100975.745350964
AAPL,2536.7558651885856,74616,189282575.6369115
GOOGL,1142.871905548661,43004,49148063.42621462
AAPL,2227.916299344353,78799,175557576.47203568
AAPL,434.1975768126587,19002,8250622.354594141
AMZN,1092.150366697542,26961,29445466.03653243
GOOGL,1739.6277754129885,15326,26661535.28597946
AMZN,1565.3388829808396,78402,122725699.10346378
MSFT,2749.843811838436,61774,169868851.63250756
GOOGL,2175.343625817763,92418,201040907.21082604
TSLA,1398.636033272806,45238,63271496.87319519
AAPL,654.365496624659,62786,41084992.07107584
AAPL,2064.157149020912,20708,42744566.241925046
GOOGL,749.5325530424345,11724,8787519.651869502
TSLA,1381.50467376826,35561,49127687.7038731
META,2381.082556535953,87604,208592356.2827756
GOOGL,2742.559431990172,80505,220789747.0723688
AAPL,688.49926892317,76789,52869170.361341305
META,2020.04647858494,61303,123834909.27669257
AAPL,1144.2323147137852,28825,32982496.47162486
GOOGL,2513.473260410502,12982,32629909.866649136
META,1143.675554793335,61195,69987225.57557814
MSFT,2599.934446635036,99772,259400659.6096708
AMZN,1124.4091260893174,35573,39998605.842375286
GOOGL,1523.7969126933956,28367,43225547.02237355
MSFT,101.41028639090376,93808,9513096.1457579
TSLA,2913.1508350099025,40951,119296439.84449051
AAPL,2681.299705397816,98812,264944586.489769
AAPL,652.0592533851656,81020,52829840.70926611
GOOGL,1775.5238468696705,36730,65214990.895523
TSLA,2764.691750471248,83439,230683114.96757045
GOOGL,2994.8895568445364,44998,134764040.27889046
AMZN,1168.4994847239952,67139,78451886.90488432
GOOGL,2250.2834389904087,63712,143370058.4649569
AAPL,1065.8444673674517,44522,47453527.37613368
AAPL,2526.095109929864,55912,141239029.78639856
META,1885.138653064472,65448,123378554.56576356
MSFT,2030.81003322915,86853,176381943.81605136
AMZN,1879.8294617471704,60382,113507862.55921765
META,1739.8036848586626,90628,157674928.35137087
META,2145.902274733409,9274,19901097.695877634
META,353.1732158354725,75405,26631026.3400738
MSFT,537.9041487489675,95601,51424174.52455004
AMZN,1883.486456906956,48159,90706824.27818209
AAPL,853.5138828410606,14560,12427162.134165844
META,1562.5368509251484,98222,153475494.57156992
META,2083.832127819343,97335,202829800.16129574
META,1235.1402491640554,10173,12565081.754745936
GOOGL,2605.7926378504217,23757,61905815.69741247
AAPL,518.0183791609336,9540,4941895.337195306
MSFT,2918.1336769495315,68514,199933010.7425202
MSFT,2527.784088417812,73388,185509018.6808064
GOOGL,2865.77866778712,14126,40481989.46116085
META,129.32878252438454,61358,7935355.438131186
TSLA,672.2331523854286,26151,17579569.168031346
AAPL,2607.876931046076,27218,70981194.3092121
MSFT,2611.7259553025983,51276,133918860.08409603
TSLA,2391.604464955596,56272,134580366.4519813
TSLA,1645.0709287093923,4995,8217129.288903414
AAPL,2375.274676745338,21840,51875998.940118186
MSFT,1598.5555585465513,30615,48939778.42490267
TSLA,1871.5502272323577,97859,183148033.68673128
MSFT,2484.101982383696,18818,46745831.10449639
TSLA,2250.473044505011,92549,208279029.79589427
AAPL,1203.0879792689268,24809,29847409.677682806
AAPL,585.164531128112,40629,23774649.735204063
MSFT,356.4111078400473,20110,7167427.378663351
AAPL,434.6486048007342,49847,21665929.003502198
AMZN,1067.5284818793382,47940,51177315.42129547
AAPL,2543.771331977504,61903,157467076.76340342
GOOGL,376.811594261488,96453,36344608.7013033
AAPL,1044.1381687399137,27264,28467383.032525007
MSFT,2636.7229019583106,70921,186999024.92978534
META,1737.8441670606287,44242,76885701.63909633
TSLA,258.2716208357788,63338,16358407.920496557
AMZN,1917.9724223495896,57936,111119650.26124582
MSFT,1250.823183176502,87709,109708450.57322781
MSFT,2100.303877932673,32152,67528970.2832913
TSLA,2535.418259337298,87181,221040299.26728496
TSLA,2185.1053336557297,29967,65481051.533661254
GOOGL,942.5288119717744,37176,35039451.113862686
MSFT,612.8907694937487,47906,29361145.203367528
AMZN,2184.4001214297004,43276,94532099.65499172
GOOGL,2599.5817608846924,23273,60500066.32106944
GOOGL,568.9255128897845,87109,49558532.50231624
AMZN,2825.6028588543845,95293,269260173.22881085
TSLA,1915.361438848691,34229,65560906.690351844
TSLA,690.4437019588725,14633,10103262.690764181
MSFT,656.0193686638949,85234,55915154.86869841
GOOGL,1904.6307970796709,8326,15857956.016485339
AMZN,575.8841189341038,49675,28607043.608051606
AMZN,2417.89060040844,12598,30460585.78394553
AMZN,2091.7868677378046,7355,15385092.412211552
GOOGL,1072.9275465198511,62826,67407746.03765617
AAPL,1355.908679773297,99851,135388837.58404347
AAPL,779.0704534009967,74526,58061004.61016268
MSFT,141.4320161443845,19992,2827508.866758535
META,2434.3177900853334,3751,9131126.030610086
GOOGL,1251.3077977441817,68497,85710830.22208321
META,1967.4162716743056,3341,6573137.763663854
GOOGL,902.112043570732,29833,26912708.595845647
